"390","5700 S. Calumet Ave., Chicago, IL","41.7910624","-87.6176349"
"391","9700 S. Exchange Ave., Chicago, IL","41.7190675","-87.5524309"
"392","5600 S. Shields Ave., Chicago, IL","41.7918506","-87.6341168"
"393","4900 W. Diversey Ave., Chicago, IL","41.931771","-87.74923"
"394","1300 W. Loomis St., Chicago, IL","41.8651397","-87.6615235"
"395","2400 W. 79th St., Chicago, IL","41.7501724","-87.6829526"
"396","2600 W. 83rd St., Chicago, IL","41.742954","-87.6877513"
"397","9000 S. Colfax Ave., Chicago, IL","41.7314385","-87.5609568"
"398","2600 E. 79th St., Chicago, IL","41.7518883","-87.5612041"
"399","11300 S. Stewart Ave., Chicago, IL","41.688692","-87.6329499"
"400","1100 W. 84th St., Chicago, IL","41.7414467","-87.6510553"
"401","4900 N. Whipple St., Chicago, IL","41.97047","-87.705204"
"402","5900 S. Richmond St., Chicago, IL","41.7863205","-87.6972578"
"403","5100 W. Thomas St., Chicago, IL","41.9004495","-87.7532816"
"404","1200 S. Kolin Ave., Chicago, IL","41.8660286","-87.733753"
"405","2500 S. Trumbull Ave., Chicago, IL","41.84612","-87.711517"
"406","6600 S. Bell Ave., Chicago, IL","41.773689","-87.680059"
"407","700 W. 51st St., Chicago, IL","41.801867","-87.643079"
"408","4300 S. Hermitage Ave., Chicago, IL","41.8158117","-87.6688232"
"409","6000 S. Michigan Ave., Chicago, IL","41.7855608","-87.6222531"
"410","3400 W. Sunnyside Ave., Chicago, IL","41.9630579","-87.7135297"
"411","4500 S. Halsted St., Chicago, IL","41.813029","-87.646375"
"412","5500 S. Albany Ave., Chicago, IL","41.7935373","-87.7011292"
"413","4900 S. Seeley Ave., Chicago, IL","41.8048518","-87.6758344"
"414","2300 W. Lake St., Chicago, IL","41.8847209","-87.6840776"
"415","5500 S. Emerald Ave., Chicago, IL","41.7939486","-87.6439534"
"416","300 E. 71st St., Chicago, IL","41.7656488","-87.6184376"
"417","300 E. 71st St., Chicago, IL","41.7656488","-87.6184376"
"418","4300 W. Van Buren St., Chicago, IL","41.8751816","-87.7328492"
"419","6900 S. Campbell Ave., Chicago, IL","41.7680279","-87.6859704"
"420","6800 S. Ridgeland Ave., Chicago, IL","41.771375","-87.582934"
"421","6100 S. Morgan St., Chicago, IL","41.783309","-87.6497673"
"422","5000 N. Winthrop Ave., Chicago, IL","41.9732986","-87.6577513"
"423","8200 S. Dobson Ave., Chicago, IL","41.7458433","-87.5989591"
"424","4200 S. Wells St., Chicago, IL","41.818091","-87.632729"
"425","200 W. 37th St., Chicago, IL","41.8272922","-87.6314041"
"426","4800 W. Fulton St., Chicago, IL","41.886005","-87.745783"
"427","6600 S. Blackstone Ave., Chicago, IL","41.7751254","-87.5888478"
"428","6400 S. Eberhart Ave., Chicago, IL","41.7784293","-87.6131917"
"429","1100 N. Harding Ave., Chicago, IL","41.900989","-87.725373"
"430","1000 S. Austin Blvd., Chicago, IL","41.867778","-87.774576"
"431","2400 W. Flournoy St., Chicago, IL","41.8731739","-87.6864027"
"432","5800 W. Superior St., Chicago, IL","41.8938573","-87.7701056"
"433","4800 W. Quincy St., Chicago, IL","41.8776993","-87.7452094"
"434","2700 E. 84th St., Chicago, IL","41.7427438","-87.5587931"
"435","3300 W. Crystal St., Chicago, IL","41.903988","-87.709434"
"436","3500 W. Lake St., Chicago, IL","41.8849917","-87.7137177"
"437","2000 W. 69th St., Chicago, IL","41.768704","-87.673792"
"438","5400 S. California Ave., Chicago, IL","41.795369","-87.694199"
"439","4900 W. Augusta Blvd., Chicago, IL","41.898908","-87.74855"
"440","500 E. 109th St., Chicago, IL","41.6964028","-87.6110307"
"441","5000 S. Indiana Ave., Chicago, IL","41.8038273","-87.6210965"
"442","3300 N. Keeler Ave., Chicago, IL","41.9408525","-87.7320967"
