41.78392,-87.7551,1259
41.78892,-87.7551,1275
41.79392,-87.7551,1269
41.79892,-87.7551,1160
41.86892,-87.7551,1011
41.87392,-87.7551,1201
41.87892,-87.7551,1181
41.88392,-87.7551,1227
41.88892,-87.7551,1276
41.89392,-87.7551,1383
41.89892,-87.7551,1441
41.90392,-87.7551,1513
41.90892,-87.7551,1576
41.91392,-87.7551,1640
41.91892,-87.7551,1691
41.92392,-87.7551,1641
41.92892,-87.7551,1752
41.93392,-87.7551,1718
41.93892,-87.7551,1615
41.94392,-87.7551,1657
41.94892,-87.7551,1631
41.95392,-87.7551,1606
41.95892,-87.7551,1539
41.96392,-87.7551,1549
41.96892,-87.7551,1542
41.97392,-87.7551,1579
41.97892,-87.7551,1625
41.98392,-87.7551,1711
41.98892,-87.7551,1686
41.99392,-87.7551,1707
41.77892,-87.7501,1144
41.78392,-87.7501,1303
41.78892,-87.7501,1285
41.79392,-87.7501,1250
41.79892,-87.7501,1121
41.80392,-87.7501,1055
41.80892,-87.7501,1040
41.81392,-87.7501,838
41.86892,-87.7501,1100
41.87392,-87.7501,1159
41.87892,-87.7501,1157
41.88392,-87.7501,1208
41.88892,-87.7501,1298
41.89392,-87.7501,1355
41.89892,-87.7501,1421
41.90392,-87.7501,1467
41.90892,-87.7501,1532
41.91392,-87.7501,1598
41.91892,-87.7501,1689
41.92392,-87.7501,1621
41.92892,-87.7501,1724
41.93392,-87.7501,1690
41.93892,-87.7501,1569
41.94392,-87.7501,1633
41.94892,-87.7501,1624
41.95392,-87.7501,1530
41.95892,-87.7501,1478
41.96392,-87.7501,1420
41.96892,-87.7501,1525
41.97392,-87.7501,1501
41.97892,-87.7501,1604
41.98392,-87.7501,1537
41.98892,-87.7501,1684
41.99392,-87.7501,1712
41.77892,-87.7451,1191
41.78392,-87.7451,1275
41.78892,-87.7451,1337
41.79392,-87.7451,1280
41.79892,-87.7451,1079
41.80392,-87.7451,1029
41.80892,-87.7451,969
41.81392,-87.7451,880
41.86892,-87.7451,1049
41.87392,-87.7451,1034
41.87892,-87.7451,1085
41.88392,-87.7451,1159
41.88892,-87.7451,1254
41.89392,-87.7451,1295
41.89892,-87.7451,1338
41.90392,-87.7451,1533
41.90892,-87.7451,1555
41.91392,-87.7451,1518
41.91892,-87.7451,1667
41.92392,-87.7451,1583
41.92892,-87.7451,1626
41.93392,-87.7451,1609
41.93892,-87.7451,1514
41.94392,-87.7451,1559
41.94892,-87.7451,1528
41.95392,-87.7451,1517
41.95892,-87.7451,1429
41.96392,-87.7451,1459
41.96892,-87.7451,1511
41.97392,-87.7451,1615
41.97892,-87.7451,1665
41.98392,-87.7451,1804
41.98892,-87.7451,1741
41.99392,-87.7451,1715
41.73892,-87.7401,1234
41.74392,-87.7401,1183
41.74892,-87.7401,1068
41.75392,-87.7401,1178
41.75892,-87.7401,1121
41.76392,-87.7401,1068
41.76892,-87.7401,1034
41.77392,-87.7401,1058
41.77892,-87.7401,1045
41.78392,-87.7401,1082
41.78892,-87.7401,1273
41.79392,-87.7401,1124
41.79892,-87.7401,1078
41.80392,-87.7401,1036
41.80892,-87.7401,957
41.81392,-87.7401,893
41.81892,-87.7401,869
41.86892,-87.7401,1016
41.87392,-87.7401,1052
41.87892,-87.7401,1082
41.88392,-87.7401,1151
41.88892,-87.7401,1188
41.89392,-87.7401,1229
41.89892,-87.7401,1372
41.90392,-87.7401,1385
41.90892,-87.7401,1488
41.91392,-87.7401,1544
41.91892,-87.7401,1641
41.92392,-87.7401,1515
41.92892,-87.7401,1594
41.93392,-87.7401,1565
41.93892,-87.7401,1475
41.94392,-87.7401,1479
41.94892,-87.7401,1481
41.95392,-87.7401,1421
41.95892,-87.7401,1164
41.96392,-87.7401,1468
41.96892,-87.7401,1580
41.97392,-87.7401,1614
41.97892,-87.7401,1831
41.98392,-87.7401,1807
41.98892,-87.7401,1815
41.99392,-87.7401,1784
41.68392,-87.7351,1242
41.68892,-87.7351,1225
41.73892,-87.7351,1212
41.74392,-87.7351,1152
41.74892,-87.7351,1083
41.75392,-87.7351,1115
41.75892,-87.7351,1165
41.76392,-87.7351,1150
41.76892,-87.7351,1013
41.77392,-87.7351,1022
41.77892,-87.7351,1007
41.78392,-87.7351,1033
41.78892,-87.7351,1090
41.79392,-87.7351,1100
41.79892,-87.7351,1128
41.80392,-87.7351,1052
41.80892,-87.7351,1033
41.81392,-87.7351,961
41.81892,-87.7351,762
41.82392,-87.7351,945
41.82892,-87.7351,932
41.83392,-87.7351,1060
41.83892,-87.7351,1077
41.84392,-87.7351,1133
41.84892,-87.7351,1238
41.85392,-87.7351,1140
41.85892,-87.7351,1095
41.86392,-87.7351,1028
41.86892,-87.7351,975
41.87392,-87.7351,940
41.87892,-87.7351,1096
41.88392,-87.7351,1081
41.88892,-87.7351,1207
41.89392,-87.7351,1288
41.89892,-87.7351,1313
41.90392,-87.7351,1423
41.90892,-87.7351,1499
41.91392,-87.7351,1611
41.91892,-87.7351,1606
41.92392,-87.7351,1517
41.92892,-87.7351,1542
41.93392,-87.7351,1523
41.93892,-87.7351,1435
41.94392,-87.7351,1449
41.94892,-87.7351,1419
41.95392,-87.7351,1403
41.95892,-87.7351,1399
41.96392,-87.7351,1477
41.96892,-87.7351,1659
41.97392,-87.7351,1636
41.97892,-87.7351,1771
41.98392,-87.7351,1766
41.98892,-87.7351,1823
41.99392,-87.7351,1820
41.68392,-87.7301,1218
41.68892,-87.7301,1265
41.73892,-87.7301,1151
41.74392,-87.7301,1117
41.74892,-87.7301,1055
41.75392,-87.7301,1083
41.75892,-87.7301,1170
41.76392,-87.7301,1172
41.76892,-87.7301,975
41.77392,-87.7301,953
41.77892,-87.7301,928
41.78392,-87.7301,990
41.78892,-87.7301,1036
41.79392,-87.7301,1044
41.79892,-87.7301,1100
41.80392,-87.7301,1040
41.80892,-87.7301,1005
41.81392,-87.7301,931
41.81892,-87.7301,891
41.82392,-87.7301,907
41.82892,-87.7301,872
41.83392,-87.7301,964
41.83892,-87.7301,997
41.84392,-87.7301,1079
41.84892,-87.7301,1149
41.85392,-87.7301,1209
41.85892,-87.7301,1124
41.86392,-87.7301,1100
41.86892,-87.7301,1052
41.87392,-87.7301,982
41.87892,-87.7301,1071
41.88392,-87.7301,1170
41.88892,-87.7301,1279
41.89392,-87.7301,1241
41.89892,-87.7301,1265
41.90392,-87.7301,1360
41.90892,-87.7301,1442
41.91392,-87.7301,1568
41.91892,-87.7301,1565
41.92392,-87.7301,1465
41.92892,-87.7301,1470
41.93392,-87.7301,1503
41.93892,-87.7301,1388
41.94392,-87.7301,1431
41.94892,-87.7301,1394
41.95392,-87.7301,1495
41.95892,-87.7301,1422
41.96392,-87.7301,1513
41.96892,-87.7301,1580
41.97392,-87.7301,1628
41.97892,-87.7301,1726
41.98392,-87.7301,1735
41.98892,-87.7301,1783
41.99392,-87.7301,1853
41.68392,-87.7251,1193
41.68892,-87.7251,1343
41.73892,-87.7251,1108
41.74392,-87.7251,1113
41.74892,-87.7251,1025
41.75392,-87.7251,1102
41.75892,-87.7251,1012
41.76392,-87.7251,942
41.76892,-87.7251,919
41.77392,-87.7251,911
41.77892,-87.7251,885
41.78392,-87.7251,937
41.78892,-87.7251,964
41.79392,-87.7251,1000
41.79892,-87.7251,1052
41.80392,-87.7251,1002
41.80892,-87.7251,946
41.81392,-87.7251,863
41.81892,-87.7251,834
41.82392,-87.7251,750
41.82892,-87.7251,829
41.83392,-87.7251,909
41.83892,-87.7251,937
41.84392,-87.7251,1021
41.84892,-87.7251,1071
41.85392,-87.7251,1137
41.85892,-87.7251,1088
41.86392,-87.7251,1026
41.86892,-87.7251,971
41.87392,-87.7251,880
41.87892,-87.7251,1038
41.88392,-87.7251,1102
41.88892,-87.7251,1182
41.89392,-87.7251,1216
41.89892,-87.7251,1234
41.90392,-87.7251,1325
41.90892,-87.7251,1393
41.91392,-87.7251,1506
41.91892,-87.7251,1486
41.92392,-87.7251,1412
41.92892,-87.7251,1454
41.93392,-87.7251,1473
41.93892,-87.7251,1318
41.94392,-87.7251,1405
41.94892,-87.7251,1331
41.95392,-87.7251,1422
41.95892,-87.7251,1448
41.96392,-87.7251,1525
41.96892,-87.7251,1601
41.97392,-87.7251,1687
41.97892,-87.7251,1779
41.98392,-87.7251,1835
41.98892,-87.7251,1794
41.99392,-87.7251,1910
41.68892,-87.7201,1162
41.69392,-87.7201,1166
41.69892,-87.7201,1237
41.70392,-87.7201,1229
41.70892,-87.7201,1276
41.73892,-87.7201,1015
41.74392,-87.7201,1024
41.74892,-87.7201,967
41.75392,-87.7201,1047
41.75892,-87.7201,1049
41.76392,-87.7201,904
41.76892,-87.7201,868
41.77392,-87.7201,874
41.77892,-87.7201,813
41.78392,-87.7201,923
41.78892,-87.7201,926
41.79392,-87.7201,929
41.79892,-87.7201,999
41.80392,-87.7201,1060
41.80892,-87.7201,969
41.81392,-87.7201,898
41.81892,-87.7201,839
41.82392,-87.7201,709
41.82892,-87.7201,939
41.83392,-87.7201,905
41.83892,-87.7201,923
41.84392,-87.7201,1004
41.84892,-87.7201,1070
41.85392,-87.7201,1129
41.85892,-87.7201,1061
41.86392,-87.7201,1021
41.86892,-87.7201,958
41.87392,-87.7201,863
41.87892,-87.7201,1030
41.88392,-87.7201,1067
41.88892,-87.7201,1159
41.89392,-87.7201,1217
41.89892,-87.7201,1243
41.90392,-87.7201,1276
41.90892,-87.7201,1385
41.91392,-87.7201,1473
41.91892,-87.7201,1451
41.92392,-87.7201,1390
41.92892,-87.7201,1401
41.93392,-87.7201,1365
41.93892,-87.7201,1317
41.94392,-87.7201,1363
41.94892,-87.7201,1393
41.95392,-87.7201,1380
41.95892,-87.7201,1484
41.96392,-87.7201,1586
41.96892,-87.7201,1661
41.97392,-87.7201,1719
41.97892,-87.7201,1780
41.98392,-87.7201,1756
41.98892,-87.7201,1852
41.99392,-87.7201,1909
41.68892,-87.7151,1150
41.69392,-87.7151,1172
41.69892,-87.7151,1204
41.70392,-87.7151,1188
41.70892,-87.7151,1209
41.73892,-87.7151,968
41.74392,-87.7151,967
41.74892,-87.7151,918
41.75392,-87.7151,954
41.75892,-87.7151,903
41.76392,-87.7151,891
41.76892,-87.7151,792
41.77392,-87.7151,793
41.77892,-87.7151,745
41.78392,-87.7151,835
41.78892,-87.7151,889
41.79392,-87.7151,891
41.79892,-87.7151,959
41.80392,-87.7151,958
41.80892,-87.7151,974
41.81392,-87.7151,970
41.81892,-87.7151,841
41.82392,-87.7151,844
41.82892,-87.7151,986
41.83392,-87.7151,884
41.83892,-87.7151,879
41.84392,-87.7151,921
41.84892,-87.7151,1001
41.85392,-87.7151,1072
41.85892,-87.7151,1050
41.86392,-87.7151,987
41.86892,-87.7151,931
41.87392,-87.7151,845
41.87892,-87.7151,941
41.88392,-87.7151,1033
41.88892,-87.7151,1113
41.89392,-87.7151,1191
41.89892,-87.7151,1222
41.90392,-87.7151,1299
41.90892,-87.7151,1328
41.91392,-87.7151,1432
41.91892,-87.7151,1411
41.92392,-87.7151,1372
41.92892,-87.7151,1340
41.93392,-87.7151,1258
41.93892,-87.7151,1240
41.94392,-87.7151,1223
41.94892,-87.7151,1313
41.95392,-87.7151,1411
41.95892,-87.7151,1538
41.96392,-87.7151,1594
41.96892,-87.7151,1675
41.97392,-87.7151,1749
41.97892,-87.7151,1796
41.98392,-87.7151,1872
41.98892,-87.7151,1891
41.99392,-87.7151,1944
41.68392,-87.7101,1150
41.68892,-87.7101,1099
41.69392,-87.7101,1104
41.69892,-87.7101,1155
41.70392,-87.7101,1146
41.73892,-87.7101,1024
41.74392,-87.7101,876
41.74892,-87.7101,906
41.75392,-87.7101,938
41.75892,-87.7101,902
41.76392,-87.7101,829
41.76892,-87.7101,859
41.77392,-87.7101,752
41.77892,-87.7101,700
41.78392,-87.7101,816
41.78892,-87.7101,884
41.79392,-87.7101,864
41.79892,-87.7101,909
41.80392,-87.7101,979
41.80892,-87.7101,954
41.81392,-87.7101,909
41.81892,-87.7101,881
41.82392,-87.7101,789
41.82892,-87.7101,754
41.83392,-87.7101,870
41.83892,-87.7101,883
41.84392,-87.7101,943
41.84892,-87.7101,1041
41.85392,-87.7101,1035
41.85892,-87.7101,1040
41.86392,-87.7101,976
41.86892,-87.7101,904
41.87392,-87.7101,827
41.87892,-87.7101,946
41.88392,-87.7101,1022
41.88892,-87.7101,1032
41.89392,-87.7101,1144
41.89892,-87.7101,1131
41.90392,-87.7101,1237
41.90892,-87.7101,1294
41.91392,-87.7101,1389
41.91892,-87.7101,1357
41.92392,-87.7101,1273
41.92892,-87.7101,1275
41.93392,-87.7101,1232
41.93892,-87.7101,1167
41.94392,-87.7101,1249
41.94892,-87.7101,1317
41.95392,-87.7101,1424
41.95892,-87.7101,1482
41.96392,-87.7101,1568
41.96892,-87.7101,1644
41.97392,-87.7101,1710
41.97892,-87.7101,1788
41.98392,-87.7101,1836
41.98892,-87.7101,1859
41.99392,-87.7101,2002
41.68892,-87.7051,1090
41.69392,-87.7051,1072
41.69892,-87.7051,1114
41.70392,-87.7051,1124
41.73892,-87.7051,970
41.74392,-87.7051,935
41.74892,-87.7051,886
41.75392,-87.7051,848
41.75892,-87.7051,813
41.76392,-87.7051,799
41.76892,-87.7051,798
41.77392,-87.7051,764
41.77892,-87.7051,665
41.78392,-87.7051,772
41.78892,-87.7051,821
41.79392,-87.7051,881
41.79892,-87.7051,853
41.80392,-87.7051,841
41.80892,-87.7051,967
41.81392,-87.7051,861
41.81892,-87.7051,774
41.82392,-87.7051,733
41.82892,-87.7051,648
41.83392,-87.7051,718
41.83892,-87.7051,807
41.84392,-87.7051,839
41.84892,-87.7051,904
41.85392,-87.7051,966
41.85892,-87.7051,1042
41.86392,-87.7051,991
41.86892,-87.7051,969
41.87392,-87.7051,872
41.87892,-87.7051,958
41.88392,-87.7051,984
41.88892,-87.7051,1101
41.89392,-87.7051,1120
41.89892,-87.7051,1152
41.90392,-87.7051,1187
41.90892,-87.7051,1241
41.91392,-87.7051,1335
41.91892,-87.7051,1314
41.92392,-87.7051,1232
41.92892,-87.7051,1216
41.93392,-87.7051,1178
41.93892,-87.7051,1166
41.94392,-87.7051,1208
41.94892,-87.7051,1315
41.95392,-87.7051,1382
41.95892,-87.7051,1486
41.96392,-87.7051,1594
41.96892,-87.7051,1654
41.97392,-87.7051,1715
41.97892,-87.7051,1933
41.98392,-87.7051,1861
41.98892,-87.7051,1939
41.99392,-87.7051,1947
41.99892,-87.7051,2066
42.00392,-87.7051,2065
42.00892,-87.7051,2105
42.01392,-87.7051,2146
42.01892,-87.7051,2140
41.68892,-87.7001,1020
41.69392,-87.7001,1012
41.69892,-87.7001,1093
41.70392,-87.7001,1083
41.73892,-87.7001,955
41.74392,-87.7001,930
41.74892,-87.7001,904
41.75392,-87.7001,842
41.75892,-87.7001,813
